id,nombre_etiqueta,source
8636,único,ponencias
8637,sino,ponencias
8638,un,ponencias
8639,ciclo,ponencias
8640,continuo,ponencias
8641,ordenado,ponencias
8642,por,ponencias
8643,eso,ponencias
8644,lo,ponencias
8645,he,ponencias
8646,representado,ponencias
8647,en,ponencias
8648,este,ponencias
8649,flujo,ponencias
8650,lineal,ponencias
8651,este,ponencias
8652,gráfico,ponencias
8653,nos,ponencias
8654,permite,ponencias
8655,seguir,ponencias
8656,el,ponencias
8657,camino,ponencias
8658,del,ponencias
8659,dinero,ponencias
8660,cuadro,ponencias
8661,por,ponencias
8662,cuadro,ponencias
8663,desde,ponencias
8664,que,ponencias
8665,se,ponencias
8666,establece,ponencias
8667,el,ponencias
8668,fondo,ponencias
8669,inicial,ponencias
8670,hasta,ponencias
8671,que,ponencias
8672,se,ponencias
8673,gasta,ponencias
8674,se,ponencias
8675,justifica,ponencias
8676,en,ponencias
8677,último,ponencias
8678,lugar,ponencias
8679,se,ponencias
8680,repone,ponencias
8681,para,ponencias
8682,empezar,ponencias
8683,de,ponencias
8684,nuevo,ponencias
8685,pero,ponencias
8686,para,ponencias
8687,que,ponencias
8688,este,ponencias
8689,gráfico,ponencias
8690,no,ponencias
8691,se,ponencias
8692,quede,ponencias
8693,solo,ponencias
8694,en,ponencias
8695,un,ponencias
8696,dibujo,ponencias
8697,en,ponencias
8698,una,ponencias
8699,pantalla,ponencias
8700,vamos,ponencias
8701,dar,ponencias
8702,la,ponencias
8703,vida,ponencias
8704,hoy,ponencias
8705,quiero,ponencias
8706,que,ponencias
8707,le,ponencias
8708,pongamos,ponencias
8709,nombre,ponencias
8710,este,ponencias
8711,procedimiento,ponencias
8712,presento,ponencias
8713,diego,ponencias
8714,diego,ponencias
8715,es,ponencias
8716,el,ponencias
8717,consejo,ponencias
8718,de,ponencias
8719,nuestro,ponencias
8720,ayuntamiento,ponencias
8721,una,ponencias
8722,persona,ponencias
8723,con,ponencias
8724,discapacidad,ponencias
8725,me,ponencias
8726,encantaría,ponencias
8727,que,ponencias
8728,lo,ponencias
8729,conocía,ponencias
8730,rey,ponencias
8731,pero,ponencias
8732,diego,ponencias
8733,además,ponencias
8734,en,ponencias
8735,una,ponencias
8736,pieza,ponencias
8737,fundamental,ponencias
8738,en,ponencias
8739,nuestra,ponencias
8740,entidad,ponencias
8741,es,ponencias
8742,una,ponencias
8743,habilidad,ponencias
8744,de,ponencias
8745,caja,ponencias
8746,fija,ponencias
8747,su,ponencias
8748,misión,ponencias
8749,es,ponencias
8750,comprar,ponencias
8751,material,ponencias
8752,de,ponencias
8753,oficina,ponencias
8754,no,ponencias
8755,inventariable,ponencias
8756,pensamos,ponencias
8757,en,ponencias
8758,balígrafo,ponencias
8759,grabas,ponencias
8760,carpetas,ponencias
8761,cosas,ponencias
8762,pequeñas,ponencias
8763,que,ponencias
8764,si,ponencias
8765,faltan,ponencias
8766,pueden,ponencias
8767,frenar,ponencias
8768,en,ponencias
8769,seco,ponencias
8770,el,ponencias
8771,trabajo,ponencias
8772,administrativo,ponencias
8773,diario,ponencias
8774,antes,ponencias
8775,si,ponencias
8776,se,ponencias
8777,acababa,ponencias
8778,los,ponencias
8779,balígrafos,ponencias
8780,el,ponencias
8781,proceso,ponencias
8782,para,ponencias
8783,comprarlo,ponencias
8784,era,ponencias
8785,lentísimo,ponencias
8786,iras,ponencias
8787,gracias,ponencias
8788,al,ponencias
8789,anticipo,ponencias
8790,de,ponencias
8791,caja,ponencias
8792,el,ponencias
8793,proceso,ponencias
8794,es,ponencias
8795,agir,ponencias
8796,pero,ponencias
8797,sigue,ponencias
8798,estando,ponencias
8799,rigurosamente,ponencias
8800,controlado,ponencias
8801,os,ponencias
8802,voy,ponencias
8803,contar,ponencias
8804,la,ponencias
8805,historia,ponencias
8806,de,ponencias
8807,quinientos,ponencias
8808,de,ponencias
8809,euros,ponencias
8810,en,ponencias
8811,la,ponencias
8812,caja,ponencias
8813,fija,ponencias
8814,de,ponencias
8815,diego,ponencias
8816,siguiendo,ponencias
8817,el,ponencias
8818,ciclo,ponencias
8819,que,ponencias
8820,podría,ponencias
8821,ser,ponencias
8822,bailada,ponencias
8823,apositiva,ponencias
8824,la,ponencias
8825,que,ponencias
8826,llegó,ponencias
8827,puede,ponencias
8828,responder,ponencias
8829,la,ponencias
8830,urgencia,ponencias
8831,no,ponencias
8832,puede,ponencias
8833,pedir,ponencias
8834,dinero,ponencias
8835,cada,ponencias
8836,vez,ponencias
8837,que,ponencias
8838,necesita,ponencias
8839,algo,ponencias
8840,necesita,ponencias
8841,lo,ponencias
8842,que,ponencias
8843,vamos,ponencias
8844,llamar,ponencias
8845,un,ponencias
8846,flotador,ponencias
8847,al,ponencias
8848,empezar,ponencias
8849,el,ponencias
8850,año,ponencias
8851,su,ponencias
8852,conzajar,ponencias
8853,delegado,ponencias
8854,que,ponencias
8855,actuará,ponencias
8856,comunidad,ponencias
8857,gestura,ponencias
8858,solicita,ponencias
8859,crear,ponencias
8860,un,ponencias
8861,fondo,ponencias
8862,de,ponencias
8863,digamos,ponencias
8864,quinientos,ponencias
8865,de,ponencias
8866,euros,ponencias
8867,para,ponencias
8868,diego,ponencias
8869,pero,ponencias
8870,esto,ponencias
8871,no,ponencias
8872,es,ponencias
8873,automático,ponencias
8874,la,ponencias
8875,intervención,ponencias
8876,fiscaliza,ponencias
8877,que,ponencias
8878,esta,ponencias
8879,petición,ponencias
8880,es,ponencias
8881,legal,ponencias
8882,que,ponencias
8883,se,ponencias
8884,cumple,ponencias
8885,el,ponencias
8886,límite,ponencias
8887,que,ponencias
8888,es,ponencias
8889,necesaria,ponencias
8890,una,ponencias
8891,vez,ponencias
8892,aprobado,ponencias
8893,te,ponencias
8894,sorería,ponencias
8895,trasferirá,ponencias
8896,esos,ponencias
8897,quinientos,ponencias
8898,de,ponencias
8899,euros,ponencias
8900,una,ponencias
8901,cuenta,ponencias
8902,bancaria,ponencias
8903,específica,ponencias
8904,la,ponencias
8905,cuenta,ponencias
8906,restringida,ponencias
8907,de,ponencias
8908,diego,ponencias
8909,en,ponencias
8910,este,ponencias
8911,momento,ponencias
8912,el,ponencias
8913,ayuntamiento,ponencias
8914,aún,ponencias
8915,no,ponencias
8916,ha,ponencias
8917,gastado,ponencias
8918,quinientos,ponencias
8919,de,ponencias
8920,euros,ponencias
8921,esto,ponencias
8922,es,ponencias
8923,un,ponencias
8924,punto,ponencias
8925,clave,ponencias
8926,es,ponencias
8927,dinero,ponencias
8928,que,ponencias
8929,solo,ponencias
8930,ha,ponencias
8931,cambiado,ponencias
8932,de,ponencias
8933,bolsillo,ponencias
8934,ha,ponencias
8935,cambiado,ponencias
8936,ha,ponencias
8937,pasado,ponencias
8938,del,ponencias
8939,bolsillo,ponencias
8940,grande,ponencias
8941,de,ponencias
8942,la,ponencias
8943,desorididad,ponencias
8944,del,ponencias
8945,ayuntamiento,ponencias
8946,al,ponencias
8947,bolsillo,ponencias
8948,ágil,ponencias
8949,de,ponencias
8950,diego,ponencias
8951,para,ponencias
8952,que,ponencias
8953,pueda,ponencias
8954,moverse,ponencias
8955,rápido,ponencias
8956,ahora,ponencias
8957,es,ponencias
8958,cuando,ponencias
8959,diego,ponencias
8960,entra,ponencias
8961,en,ponencias
8962,acción,ponencias
8963,hámonme,ponencias
8964,la,ponencias
8965,oficina,ponencias
8966,atención,ponencias
8967,al,ponencias
8968,ciudadano,ponencias
8969,el,ponencias
8970,lunes,ponencias
8971,para,ponencias
8972,la,ponencias
8973,mañana,ponencias
8974,hay,ponencias
8975,cantidad,ponencias
8976,de,ponencias
8977,personas,ponencias
8978,esperando,ponencias
8979,en,ponencias
8980,la,ponencias
8981,puerta,ponencias
8982,de,ponencias
8983,sorpresa,ponencias
8984,no,ponencias
8985,quedan,ponencias
8986,bolígrafos,ponencias
8987,para,ponencias
8988,rayan,ponencias
8989,la,ponencias
8990,distancia,ponencias
8991,avisan,ponencias
8992,diego,ponencias
8993,diego,ponencias
8994,baja,ponencias
8995,rápidamente,ponencias
8996,la,ponencias
8997,papel,ponencias
8998,herida,ponencias
8999,de,ponencias
9000,la,ponencias
9001,esquina,ponencias
9002,que,ponencias
9003,actuará,ponencias
9004,como,ponencias
9005,nuestro,ponencias
9006,agredor,ponencias
9007,comprará,ponencias
9008,tres,ponencias
9009,cajas,ponencias
9010,de,ponencias
9011,bolígrafos,ponencias
9012,por,ponencias
9013,20,ponencias
9014,euros,ponencias
9015,paga,ponencias
9016,con,ponencias
9017,la,ponencias
9018,tarjeta,ponencias
9019,de,ponencias
9020,evito,ponencias
9021,de,ponencias
9022,su,ponencias
9023,fondo,ponencias
9024,pide,ponencias
9025,sí,ponencias
9026,sí,ponencias
9027,una,ponencias
9028,fastura,ponencias
9029,legal,ponencias
9030,nombre,ponencias
9031,del,ponencias
9032,ayuntamiento,ponencias
9033,ahora,ponencias
9034,mismo,ponencias
9035,diego,ponencias
9036,tiene,ponencias
9037,480,ponencias
9038,euros,ponencias
9039,en,ponencias
9040,la,ponencias
9041,cuenta,ponencias
9042,20,ponencias
9043,euros,ponencias
9044,en,ponencias
9045,fastura,ponencias
9046,sigue,ponencias
9047,teniendo,ponencias
9048,los,ponencias
9049,500,ponencias
9050,euros,ponencias
9051,controlados,ponencias
9052,pero,ponencias
9053,una,ponencias
9054,parte,ponencias
9055,está,ponencias
9056,en,ponencias
9057,dinero,ponencias
9058,otra,ponencias
9059,en,ponencias
9060,justificantes,ponencias
9061,el,ponencias
9062,trabajo,ponencias
9063,de,ponencias
9064,diego,ponencias
9065,ocultó,ponencias
9066,sigue,ponencias
9067,sigue,ponencias
9068,haciendo,ponencias
9069,esas,ponencias
9070,pequeñas,ponencias
9071,compras,ponencias
9072,durante,ponencias
9073,todo,ponencias
9074,el,ponencias
9075,mes,ponencias
9076,aquí,ponencias
9077,viene,ponencias
9078,la,ponencias
9079,parte,ponencias
9080,crucial,ponencias
9081,que,ponencias
9082,garantiza,ponencias
9083,el,ponencias
9084,control,ponencias
9085,la,ponencias
9086,justificación,ponencias
9087,final,ponencias
9088,de,ponencias
9089,mes,ponencias
9090,diego,ponencias
9091,no,ponencias
9092,pide,ponencias
9093,más,ponencias
9094,dinero,ponencias
9095,no,ponencias
9096,justifica,ponencias
9097,lo,ponencias
9098,que,ponencias
9099,ha,ponencias
9100,gastado,ponencias
9101,prepara,ponencias
9102,sus,ponencias
9103,cuentas,ponencias
9104,justificativas,ponencias
9105,que,ponencias
9106,no,ponencias
9107,hay,ponencias
9108,más,ponencias
9109,que,ponencias
9110,un,ponencias
9111,informe,ponencias
9112,donde,ponencias
9113,grapa,ponencias
9114,toda,ponencias
9115,la,ponencias
9116,fastura,ponencias
9117,hace,ponencias
9118,un,ponencias
9119,resumen,ponencias
9120,entadal,ponencias
9121,supongamos,ponencias
9122,que,ponencias
9123,ha,ponencias
9124,gastado,ponencias
9125,150,ponencias
9126,euros,ponencias
9127,aquí,ponencias
9128,es,ponencias
9129,donde,ponencias
9130,el,ponencias
9131,ciclo,ponencias
9132,se,ponencias
9133,completa,ponencias
9134,la,ponencias
9135,bureaucracia,ponencias
9136,de,ponencias
9137,la,ponencias
9138,buena,ponencias
9139,entra,ponencias
9140,en,ponencias
9141,juego,ponencias
9142,diego,ponencias
9143,entrega,ponencias
9144,sus,ponencias
9145,cuentas,ponencias
9146,justificativas,ponencias
9147,de,ponencias
9148,150,ponencias
9149,euros,ponencias
9150,la,ponencias
9151,oficina,ponencias
9152,de,ponencias
9153,su,ponencias
9154,consejal,ponencias
9155,de,ponencias
9156,legado,ponencias
9157,quien,ponencias
9158,lo,ponencias
9159,revisa,ponencias
9160,prepara,ponencias
9161,la,ponencias
9162,propuesta,ponencias
9163,de,ponencias
9164,aprobación,ponencias
9165,de,ponencias
9166,la,ponencias
9167,justificación,ponencias
9168,la,ponencias
9169,intervención,ponencias
9170,recibe,ponencias
9171,la,ponencias
9172,fastura,ponencias
9173,original,ponencias
9174,de,ponencias
9175,diego,ponencias
9176,lo,ponencias
9177,compreva,ponencias
9178,todo,ponencias
9179,que,ponencias
9180,las,ponencias
9181,fasturas,ponencias
9182,son,ponencias
9183,reales,ponencias
9184,que,ponencias
9185,es,ponencias
9186,hora,ponencias
9187,comprada,ponencias
9188,material,ponencias
9189,de,ponencias
9190,oficina,ponencias
9191,no,ponencias
9192,se,ponencias
9193,ha,ponencias
9194,comprado,ponencias
9195,un,ponencias
9196,iphone,ponencias
9197,que,ponencias
9198,no,ponencias
9199,se,ponencias
9200,podría,ponencias
9201,comprar,ponencias
9202,que,ponencias
9203,no,ponencias
9204,se,ponencias
9205,ha,ponencias
9206,pasado,ponencias
9207,de,ponencias
9208,los,ponencias
9209,límites,ponencias
9210,del,ponencias
9211,pago,ponencias
9212,que,ponencias
9213,el,ponencias
9214,resumen,ponencias
9215,cuadra,ponencias
9216,aquí,ponencias
9217,se,ponencias
9218,va,ponencias
9219,abrir,ponencias
9220,la,ponencias
9221,magia,ponencias
9222,con,ponencias
9223,un,ponencias
9224,doble,ponencias
9225,efecto,ponencias
9226,cuando,ponencias
9227,la,ponencias
9228,intervención,ponencias
9229,da,ponencias
9230,el,ponencias
9231,ok,ponencias
9232,pasan,ponencias
9233,dos,ponencias
9234,cosas,ponencias
9235,nivel,ponencias
9236,contable,ponencias
9237,el,ponencias
9238,ayuntamiento,ponencias
9239,por,ponencias
9240,fin,ponencias
9241,registra,ponencias
9242,esos,ponencias
9243,150,ponencias
9244,euros,ponencias
9245,como,ponencias
9246,un,ponencias
9247,gasto,ponencias
9248,real,ponencias
9249,en,ponencias
9250,la,ponencias
9251,aplicación,ponencias
9252,presupuestaria,ponencias
9253,de,ponencias
9254,material,ponencias
9255,de,ponencias
9256,oficina,ponencias
9257,la,ponencias
9258,desorería,ponencias
9259,recibe,ponencias
9260,la,ponencias
9261,orden,ponencias
9262,de,ponencias
9263,devolverle,ponencias
9264,diego,ponencias
9265,exactamente,ponencias
9266,los,ponencias
9267,150,ponencias
9268,euros,ponencias
9269,que,ponencias
9270,ha,ponencias
9271,gastado,ponencias
9272,justificado,ponencias
9273,por,ponencias
9274,tanto,ponencias
9275,se,ponencias
9276,lleva,ponencias
9277,cabo,ponencias
9278,la,ponencias
9279,reposición,ponencias
9280,de,ponencias
9281,fondo,ponencias
9282,diego,ponencias
9283,vuelve,ponencias
9284,tener,ponencias
9285,su,ponencias
9286,quiniento,ponencias
9287,euro,ponencias
9288,en,ponencias
9289,la,ponencias
9290,cuenta,ponencias
9291,listo,ponencias
9292,para,ponencias
9293,la,ponencias
9294,siguiente,ponencias
9295,urgencia,ponencias
9296,como,ponencias
9297,ya,ponencias
9298,hemos,ponencias
9299,visto,ponencias
9300,el,ponencias
9301,anticipo,ponencias
9302,de,ponencias
9303,caja,ponencias
9304,no,ponencias
9305,es,ponencias
9306,dar,ponencias
9307,dinero,ponencias
9308,sin,ponencias
9309,más,ponencias
9310,el,ponencias
9311,anticipo,ponencias
9312,de,ponencias
9313,caja,ponencias
9314,es,ponencias
9315,un,ponencias
9316,ciclo,ponencias
9317,de,ponencias
9318,confianza,ponencias
9319,agilidad,ponencias
9320,justificación,ponencias
9321,control,ponencias
9322,que,ponencias
9323,permite,ponencias
9324,personas,ponencias
9325,como,ponencias
9326,nuestro,ponencias
9327,diego,ponencias
9328,resolver,ponencias
9329,urgencias,ponencias
9330,sin,ponencias
9331,saltarse,ponencias
9332,una,ponencias
9333,sola,ponencias
9334,norma,ponencias
9335,hamos,ponencias
9336,observado,ponencias
9337,que,ponencias
9338,el,ponencias
9339,ciclo,ponencias
9340,del,ponencias
9341,ciclo,ponencias
9342,de,ponencias
9343,diego,ponencias
9344,es,ponencias
9345,impecable,ponencias
9346,pero,ponencias
9347,para,ponencias
9348,que,ponencias
9349,este,ponencias
9350,ciclo,ponencias
9351,funcione,ponencias
9352,en,ponencias
9353,el,ponencias
9354,mundo,ponencias
9355,real,ponencias
9356,no,ponencias
9357,puede,ponencias
9358,depender,ponencias
9359,solo,ponencias
9360,de,ponencias
9361,grapa,ponencias
9362,carpeta,ponencias
9363,necesita,ponencias
9364,un,ponencias
9365,soporte,ponencias
9366,digital,ponencias
9367,robusto,ponencias
9368,ahora,ponencias
9369,que,ponencias
9370,hemos,ponencias
9371,visto,ponencias
9372,la,ponencias
9373,historia,ponencias
9374,vamos,ponencias
9375,ver,ponencias
9376,la,ponencias
9377,herramienta,ponencias
9378,esa,ponencias
9379,herramienta,ponencias
9380,como,ponencias
9381,no,ponencias
9382,podía,ponencias
9383,ser,ponencias
9384,de,ponencias
9385,otra,ponencias
9386,manera,ponencias
9387,gestiona,ponencias
9388,todo,ponencias
9389,este,ponencias
9390,precedimiento,ponencias
9391,reglado,ponencias
9392,cada,ponencias
9393,paso,ponencias
9394,que,ponencias
9395,ha,ponencias
9396,dado,ponencias
9397,diego,ponencias
9398,desde,ponencias
9399,la,ponencias
9400,solicitud,ponencias
9401,del,ponencias
9402,consejal,ponencias
9403,hasta,ponencias
9404,la,ponencias
9405,fiscalización,ponencias
9406,de,ponencias
9407,intervención,ponencias
9408,tiene,ponencias
9409,su,ponencias
9410,reflejo,ponencias
9411,perfecto,ponencias
9412,en,ponencias
9413,gestiona,ponencias
9414,bueno,ponencias
9415,tiene,ponencias
9416,reflejo,ponencias
9417,casi,ponencias
9418,perfecto,ponencias
9419,porque,ponencias
9420,aprovechando,ponencias
9421,que,ponencias
9422,jugamos,ponencias
9423,en,ponencias
9424,casa,ponencias
9425,que,ponencias
9426,estamos,ponencias
9427,todos,ponencias
9428,aquí,ponencias
9429,ha,ponencias
9430,llegado,ponencias
9431,el,ponencias
9432,momento,ponencias
9433,de,ponencias
9434,que,ponencias
9435,la,ponencias
9436,es,ponencias
9437,pública,ponencias
9438,se,ponencias
9439,ponga,ponencias
9440,las,ponencias
9441,pilas,ponencias
9442,llevamos,ponencias
9443,años,ponencias
9444,pidiendo,ponencias
9445,slow,ponencias
9446,creo,ponencias
9447,que,ponencias
9448,este,ponencias
9449,es,ponencias
9450,el,ponencias
9451,mejor,ponencias
9452,foro,ponencias
9453,para,ponencias
9454,repetirlo,ponencias
9455,lo,ponencias
9456,usuario,ponencias
9457,necesitamos,ponencias
9458,lo,ponencias
9459,informe,ponencias
9460,de,ponencias
9461,fiscalización,ponencias
9462,previa,ponencias
9463,tanto,ponencias
9464,de,ponencias
9465,los,ponencias
9466,anticipos,ponencias
9467,de,ponencias
9468,caja,ponencias
9469,como,ponencias
9470,de,ponencias
9471,los,ponencias
9472,pagoas,ponencias
9473,justificar,ponencias
9474,en,ponencias
9475,el,ponencias
9476,módulo,ponencias
9477,de,ponencias
9478,control,ponencias
9479,interno,ponencias
9480,ya,ponencias
9481,no,ponencias
9482,es,ponencias
9483,un,ponencias
9484,capricho,ponencias
9485,de,ponencias
9486,maría,ponencias
9487,basque,ponencias
9488,ni,ponencias
9489,es,ponencias
9490,un,ponencias
9491,capricho,ponencias
9492,de,ponencias
9493,mi,ponencias
9494,ayuntamiento,ponencias
9495,ahora,ponencias
9496,con,ponencias
9497,toda,ponencias
9498,la,ponencias
9499,entidad,ponencias
9500,de,ponencias
9501,lanzando,ponencias
9502,usar,ponencias
9503,los,ponencias
9504,anticipos,ponencias
9505,de,ponencias
9506,caja,ponencias
9507,fija,ponencias
9508,esa,ponencias
9509,herramienta,ponencias
9510,va,ponencias
9511,ser,ponencias
9512,imprescindible,ponencias
9513,la,ponencias
9514,vamos,ponencias
9515,pedir,ponencias
9516,todo,ponencias
9517,la,ponencias
9518,vamos,ponencias
9519,necesitar,ponencias
9520,sinceramente,ponencias
9521,tenéis,ponencias
9522,que,ponencias
9523,tenerla,ponencias
9524,así,ponencias
9525,que,ponencias
9526,equipo,ponencias
9527,de,ponencias
9528,gestiona,ponencias
9529,es,ponencias
9530,público,ponencias
9531,ahí,ponencias
9532,lo,ponencias
9533,dejo,ponencias
9534,estamos,ponencias
9535,llegando,ponencias
9536,al,ponencias
9537,final,ponencias
9538,con,ponencias
9539,los,ponencias
9540,anticipos,ponencias
9541,de,ponencias
9542,caja,ponencias
9543,pero,ponencias
9544,tengo,ponencias
9545,que,ponencias
9546,hacer,ponencias
9547,una,ponencias
9548,pequeña,ponencias
9549,confesión,ponencias
9550,los,ponencias
9551,que,ponencias
9552,me,ponencias
9553,conocéis,ponencias
9554,los,ponencias
9555,sabéis,ponencias
9556,pero,ponencias
9557,como,ponencias
9558,economista,ponencias
9559,que,ponencias
9560,soy,ponencias
9561,simplemente,ponencias
9562,no,ponencias
9563,puede,ponencias
9564,evitarlo,ponencias
9565,tenéis,ponencias
9566,que,ponencias
9567,disculparme,ponencias
9568,pero,ponencias
9569,necesito,ponencias
9570,dejar,ponencias
9571,un,ponencias
9572,análisis,ponencias
9573,un,ponencias
9574,poco,ponencias
9575,más,ponencias
9576,completo,ponencias
9577,para,ponencias
9578,ello,ponencias
9579,utilizaremos,ponencias
9580,una,ponencias
9581,metodología,ponencias
9582,muy,ponencias
9583,conocida,ponencias
9584,el,ponencias
9585,análisis,ponencias
9586,dafu,ponencias
9587,que,ponencias
9588,nos,ponencias
9589,va,ponencias
9590,permitir,ponencias
9591,obtener,ponencias
9592,una,ponencias
9593,radiografía,ponencias
9594,clara,ponencias
9595,de,ponencias
9596,la,ponencias
9597,situación,ponencias
9598,dividiendo,ponencias
9599,el,ponencias
9600,análisis,ponencias
9601,en,ponencias
9602,dos,ponencias
9603,partes,ponencias
9604,los,ponencias
9605,factores,ponencias
9606,interno,ponencias
9607,que,ponencias
9608,podamos,ponencias
9609,controlar,ponencias
9610,los,ponencias
9611,factores,ponencias
9612,externo,ponencias
9613,que,ponencias
9614,nos,ponencias
9615,vienen,ponencias
9616,dados,ponencias
9617,por,ponencias
9618,el,ponencias
9619,entorno,ponencias
9620,vamos,ponencias
9621,empezar,ponencias
9622,por,ponencias
9623,mirar,ponencias
9624,hacia,ponencias
9625,adentro,ponencias
9626,analizando,ponencias
9627,los,ponencias
9628,factores,ponencias
9629,interno,ponencias
9630,en,ponencias
9631,primer,ponencias
9632,lugar,ponencias
9633,veremos,ponencias
9634,nuestras,ponencias
9635,fortalezas,ponencias
9636,puesto,ponencias
9637,positivo,ponencias
9638,en,ponencias
9639,los,ponencias
9640,que,ponencias
9641,el,ponencias
9642,anticipo,ponencias
9643,de,ponencias
9644,caja,ponencias
9645,funciona,ponencias
9646,bien,ponencias
9647,nos,ponencias
9648,da,ponencias
9649,ventaja,ponencias
9650,como,ponencias
9651,ya,ponencias
9652,hemos,ponencias
9653,dicho,ponencias
9654,nos,ponencias
9655,proporciona,ponencias
9656,una,ponencias
9657,liquididad,ponencias
9658,inmediata,ponencias
9659,los,ponencias
9660,anticipos,ponencias
9661,de,ponencias
9662,fondo,ponencias
9663,proporcionan,ponencias
9664,fondos,ponencias
9665,de,ponencias
9666,manera,ponencias
9667,rápida,ponencias
9668,para,ponencias
9669,gastos,ponencias
9670,menores,ponencias
9671,urgentes,ponencias
9672,sin,ponencias
9673,esperar,ponencias
9674,al,ponencias
9675,largo,ponencias
9676,procedimiento,ponencias
9677,ordinario,ponencias
9678,permide,ponencias
9679,la,ponencias
9680,área,ponencias
9681,gestora,ponencias
9682,los,ponencias
9683,responsables,ponencias
9684,autorizados,ponencias
9685,realizar,ponencias
9686,el,ponencias
9687,pago,ponencias
9688,de,ponencias
9689,pequeña,ponencias
9690,cuantía,ponencias
9691,sin,ponencias
9692,necesidad,ponencias
9693,de,ponencias
9694,usar,ponencias
9695,una,ponencias
9696,aprobación,ponencias
9697,compleja,ponencias
9698,para,ponencias
9699,cada,ponencias
9700,transacción,ponencias
9701,acelerando,ponencias
9702,los,ponencias
9703,procesos,ponencias
9704,supone,ponencias
9705,una,ponencias
9706,simplificación,ponencias
9707,administrativa,ponencias
9708,por,ponencias
9709,reducir,ponencias
9710,la,ponencias
9711,carga,ponencias
9712,burogrática,ponencias
9713,al,ponencias
9714,consolidar,ponencias
9715,multeplacastos,ponencias
9716,pequeños,ponencias
9717,en,ponencias
9718,una,ponencias
9719,sola,ponencias
9720,justificación,ponencias
9721,periódica,ponencias
9722,el,ponencias
9723,uso,ponencias
9724,de,ponencias
9725,las,ponencias
9726,tarjetas,ponencias
9727,de,ponencias
9728,débitos,ponencias
9729,no,ponencias
9730,la,ponencias
9731,subestimemos,ponencias
9732,es,ponencias
9733,importante,ponencias
9734,porque,ponencias
9735,las,ponencias
9736,tarjetas,ponencias
9737,de,ponencias
9738,débitos,ponencias
9739,vinculadas,ponencias
9740,la,ponencias
9741,cuenta,ponencias
9742,restringida,ponencias
9743,del,ponencias
9744,anticipo,ponencias
9745,de,ponencias
9746,caja,ponencias
9747,hacer,ponencias
9748,sustituir,ponencias
9749,el,ponencias
9750,efectivo,ponencias
9751,mejora,ponencias
9752,la,ponencias
9753,trazabilidad,ponencias
9754,de,ponencias
9755,los,ponencias
9756,gastos,ponencias
9757,reducir,ponencias
9758,el,ponencias
9759,río,ponencias
9760,coassociado,ponencias
9761,al,ponencias
9762,manejo,ponencias
9763,físico,ponencias
9764,como,ponencias
9765,novedad,ponencias
9766,la,ponencias
9767,agilidad,ponencias
9768,de,ponencias
9769,la,ponencias
9770,gestión,ponencias
9771,la,ponencias
9772,tramitación,ponencias
9773,se,ponencias
9774,encuentra,ponencias
9775,estándarizada,ponencias
9776,reglada,ponencias
9777,través,ponencias
9778,del,ponencias
9779,programa,ponencias
9780,gestiona,ponencias
9781,de,ponencias
9782,espúblico,ponencias
9783,lo,ponencias
9784,que,ponencias
9785,garantiza,ponencias
9786,un,ponencias
9787,proceso,ponencias
9788,ágil,ponencias
9789,transparente,ponencias
9790,con,ponencias
9791,un,ponencias
9792,seguimiento,ponencias
9793,claro,ponencias
9794,ahora,ponencias
9795,bien,ponencias
9796,una,ponencias
9797,no,ponencias
9798,es,ponencias
9799,si,ponencias
9800,completo,ponencias
9801,requiere,ponencias
9802,ser,ponencias
9803,honestos,ponencias
9804,con,ponencias
9805,nosotros,ponencias
9806,mismos,ponencias
9807,por,ponencias
9808,ello,ponencias
9809,sin,ponencias
9810,dejar,ponencias
9811,de,ponencias
9812,mirar,ponencias
9813,hacia,ponencias
9814,adentro,ponencias
9815,vamos,ponencias
9816,pasar,ponencias
9817,la,ponencias
9818,otra,ponencias
9819,cara,ponencias
9820,de,ponencias
9821,la,ponencias
9822,unidad,ponencias
9823,nuestras,ponencias
9824,debilidades,ponencias
9825,esto,ponencias
9826,son,ponencias
9827,los,ponencias
9828,puntos,ponencias
9829,flacos,ponencias
9830,del,ponencias
9831,sistema,ponencias
9832,actual,ponencias
9833,aspectos,ponencias
9834,interno,ponencias
9835,que,ponencias
9836,nos,ponencias
9837,restan,ponencias
9838,eficiencia,ponencias
9839,nos,ponencias
9840,exponen,ponencias
9841,riego,ponencias
9842,identificarlos,ponencias
9843,evitad,ponencias
9844,porque,ponencias
9845,son,ponencias
9846,precisamente,ponencias
9847,nuestras,ponencias
9848,áreas,ponencias
9849,de,ponencias
9850,mejora,ponencias
9851,prioritaria,ponencias
9852,como,ponencias
9853,ya,ponencias
9854,hemos,ponencias
9855,dicho,ponencias
9856,la,ponencias
9857,mitad,ponencias
9858,de,ponencias
9859,aplicación,ponencias
9860,de,ponencias
9861,los,ponencias
9862,anticipos,ponencias
9863,es,ponencias
9864,limitado,ponencias
9865,limitado,ponencias
9866,gastos,ponencias
9867,corrientes,ponencias
9868,de,ponencias
9869,funcionamiento,ponencias
9870,de,ponencias
9871,menor,ponencias
9872,cuantía,ponencias
9873,habituales,ponencias
9874,repetitivos,ponencias
9875,diferencia,ponencias
9876,por,ponencias
9877,ejemplo,ponencias
9878,con,ponencias
9879,la,ponencias
9880,figura,ponencias
9881,del,ponencias
