id,nombre_etiqueta,source
3192,pueda,ponencias
3193,moverse,ponencias
3194,rápido,ponencias
3195,diego,ponencias
3196,entra,ponencias
3197,acción,ponencias
3198,hámonme,ponencias
3199,oficina,ponencias
3200,atención,ponencias
3201,ciudadano,ponencias
3202,lunes,ponencias
3203,cantidad,ponencias
3204,esperando,ponencias
3205,puerta,ponencias
3206,sorpresa,ponencias
3207,bolígrafos,ponencias
3208,rayan,ponencias
3209,distancia,ponencias
3210,avisan,ponencias
3211,diego,ponencias
3212,diego,ponencias
3213,baja,ponencias
3214,rápidamente,ponencias
3215,papel,ponencias
3216,herida,ponencias
3217,esquina,ponencias
3218,actuará,ponencias
3219,agredor,ponencias
3220,comprará,ponencias
3221,cajas,ponencias
3222,bolígrafos,ponencias
3223,euros,ponencias
3224,paga,ponencias
3225,tarjeta,ponencias
3226,evito,ponencias
3227,fondo,ponencias
3228,pide,ponencias
3229,fastura,ponencias
3230,legal,ponencias
3231,nombre,ponencias
3232,ayuntamiento,ponencias
3233,diego,ponencias
3234,euros,ponencias
3235,cuenta,ponencias
3236,euros,ponencias
3237,fastura,ponencias
3238,sigue,ponencias
3239,teniendo,ponencias
3240,euros,ponencias
3241,controlados,ponencias
3242,dinero,ponencias
3243,justificantes,ponencias
3244,trabajo,ponencias
3245,diego,ponencias
3246,ocultó,ponencias
3247,sigue,ponencias
3248,sigue,ponencias
3249,haciendo,ponencias
3250,pequeñas,ponencias
3251,compras,ponencias
3252,viene,ponencias
3253,crucial,ponencias
3254,garantiza,ponencias
3255,control,ponencias
3256,justificación,ponencias
3257,diego,ponencias
3258,pide,ponencias
3259,dinero,ponencias
3260,justifica,ponencias
3261,gastado,ponencias
3262,prepara,ponencias
3263,sus,ponencias
3264,cuentas,ponencias
3265,justificativas,ponencias
3266,informe,ponencias
3267,grapa,ponencias
3268,fastura,ponencias
3269,resumen,ponencias
3270,entadal,ponencias
3271,supongamos,ponencias
3272,gastado,ponencias
3273,euros,ponencias
3274,ciclo,ponencias
3275,completa,ponencias
3276,bureaucracia,ponencias
3277,entra,ponencias
3278,juego,ponencias
3279,diego,ponencias
3280,entrega,ponencias
3281,sus,ponencias
3282,cuentas,ponencias
3283,justificativas,ponencias
3284,euros,ponencias
3285,oficina,ponencias
3286,consejal,ponencias
3287,legado,ponencias
3288,quien,ponencias
3289,revisa,ponencias
3290,prepara,ponencias
3291,propuesta,ponencias
3292,aprobación,ponencias
3293,justificación,ponencias
3294,intervención,ponencias
3295,recibe,ponencias
3296,fastura,ponencias
3297,original,ponencias
3298,diego,ponencias
3299,compreva,ponencias
3300,fasturas,ponencias
3301,reales,ponencias
3302,comprada,ponencias
3303,material,ponencias
3304,oficina,ponencias
3305,comprado,ponencias
3306,iphone,ponencias
3307,comprar,ponencias
3308,pasado,ponencias
3309,límites,ponencias
3310,pago,ponencias
3311,resumen,ponencias
3312,cuadra,ponencias
3313,abrir,ponencias
3314,magia,ponencias
3315,doble,ponencias
3316,efecto,ponencias
3317,intervención,ponencias
3318,pasan,ponencias
3319,nivel,ponencias
3320,contable,ponencias
3321,ayuntamiento,ponencias
3322,fin,ponencias
3323,registra,ponencias
3324,euros,ponencias
3325,gasto,ponencias
3326,real,ponencias
3327,aplicación,ponencias
3328,presupuestaria,ponencias
3329,material,ponencias
3330,oficina,ponencias
3331,desorería,ponencias
3332,recibe,ponencias
3333,orden,ponencias
3334,devolverle,ponencias
3335,diego,ponencias
3336,exactamente,ponencias
3337,euros,ponencias
3338,gastado,ponencias
3339,justificado,ponencias
3340,lleva,ponencias
3341,cabo,ponencias
3342,reposición,ponencias
3343,fondo,ponencias
3344,diego,ponencias
3345,vuelve,ponencias
3346,quiniento,ponencias
3347,euro,ponencias
3348,cuenta,ponencias
3349,listo,ponencias
3350,siguiente,ponencias
3351,urgencia,ponencias
3352,visto,ponencias
3353,anticipo,ponencias
3354,caja,ponencias
3355,dinero,ponencias
3356,anticipo,ponencias
3357,caja,ponencias
3358,ciclo,ponencias
3359,confianza,ponencias
3360,agilidad,ponencias
3361,justificación,ponencias
3362,control,ponencias
3363,permite,ponencias
3364,diego,ponencias
3365,resolver,ponencias
3366,urgencias,ponencias
3367,saltarse,ponencias
3368,sola,ponencias
3369,norma,ponencias
3370,hamos,ponencias
3371,observado,ponencias
3372,ciclo,ponencias
3373,ciclo,ponencias
3374,diego,ponencias
3375,impecable,ponencias
3376,ciclo,ponencias
3377,funcione,ponencias
3378,real,ponencias
3379,depender,ponencias
3380,grapa,ponencias
3381,carpeta,ponencias
3382,necesita,ponencias
3383,soporte,ponencias
3384,digital,ponencias
3385,robusto,ponencias
3386,visto,ponencias
3387,historia,ponencias
3388,herramienta,ponencias
3389,herramienta,ponencias
3390,gestiona,ponencias
3391,precedimiento,ponencias
3392,reglado,ponencias
3393,paso,ponencias
3394,dado,ponencias
3395,diego,ponencias
3396,solicitud,ponencias
3397,consejal,ponencias
3398,fiscalización,ponencias
3399,intervención,ponencias
3400,reflejo,ponencias
3401,perfecto,ponencias
3402,gestiona,ponencias
3403,reflejo,ponencias
3404,perfecto,ponencias
3405,aprovechando,ponencias
3406,jugamos,ponencias
3407,casa,ponencias
3408,llegado,ponencias
3409,pública,ponencias
3410,ponga,ponencias
3411,pilas,ponencias
3412,llevamos,ponencias
3413,pidiendo,ponencias
3414,slow,ponencias
3415,foro,ponencias
3416,repetirlo,ponencias
3417,usuario,ponencias
3418,necesitamos,ponencias
3419,informe,ponencias
3420,fiscalización,ponencias
3421,previa,ponencias
3422,anticipos,ponencias
3423,caja,ponencias
3424,pagoas,ponencias
3425,justificar,ponencias
3426,módulo,ponencias
3427,control,ponencias
3428,interno,ponencias
3429,capricho,ponencias
3430,maría,ponencias
3431,basque,ponencias
3432,capricho,ponencias
3433,ayuntamiento,ponencias
3434,entidad,ponencias
3435,lanzando,ponencias
3436,usar,ponencias
3437,anticipos,ponencias
3438,caja,ponencias
3439,fija,ponencias
3440,herramienta,ponencias
3441,imprescindible,ponencias
3442,pedir,ponencias
3443,necesitar,ponencias
3444,sinceramente,ponencias
3445,tenerla,ponencias
3446,equipo,ponencias
3447,gestiona,ponencias
3448,público,ponencias
3449,dejo,ponencias
3450,llegando,ponencias
3451,anticipos,ponencias
3452,caja,ponencias
3453,confesión,ponencias
3454,conocéis,ponencias
3455,sabéis,ponencias
3456,economista,ponencias
3457,simplemente,ponencias
3458,evitarlo,ponencias
3459,disculparme,ponencias
3460,necesito,ponencias
3461,dejar,ponencias
3462,análisis,ponencias
3463,completo,ponencias
3464,ello,ponencias
3465,utilizaremos,ponencias
3466,metodología,ponencias
3467,conocida,ponencias
3468,análisis,ponencias
3469,dafu,ponencias
3470,permitir,ponencias
3471,obtener,ponencias
3472,radiografía,ponencias
3473,clara,ponencias
3474,situación,ponencias
3475,dividiendo,ponencias
3476,análisis,ponencias
3477,factores,ponencias
3478,interno,ponencias
3479,podamos,ponencias
3480,controlar,ponencias
3481,factores,ponencias
3482,externo,ponencias
3483,vienen,ponencias
3484,dados,ponencias
3485,entorno,ponencias
3486,empezar,ponencias
3487,mirar,ponencias
3488,adentro,ponencias
3489,analizando,ponencias
3490,factores,ponencias
3491,interno,ponencias
3492,primer,ponencias
3493,veremos,ponencias
3494,nuestras,ponencias
3495,fortalezas,ponencias
3496,puesto,ponencias
3497,positivo,ponencias
3498,anticipo,ponencias
3499,caja,ponencias
3500,funciona,ponencias
3501,ventaja,ponencias
3502,proporciona,ponencias
3503,liquididad,ponencias
3504,inmediata,ponencias
3505,anticipos,ponencias
3506,fondo,ponencias
3507,proporcionan,ponencias
3508,fondos,ponencias
3509,rápida,ponencias
3510,gastos,ponencias
3511,menores,ponencias
3512,urgentes,ponencias
3513,esperar,ponencias
3514,largo,ponencias
3515,procedimiento,ponencias
3516,ordinario,ponencias
3517,permide,ponencias
3518,área,ponencias
3519,gestora,ponencias
3520,responsables,ponencias
3521,autorizados,ponencias
3522,realizar,ponencias
3523,pago,ponencias
3524,cuantía,ponencias
3525,necesidad,ponencias
3526,usar,ponencias
3527,aprobación,ponencias
3528,compleja,ponencias
3529,transacción,ponencias
3530,acelerando,ponencias
3531,procesos,ponencias
3532,supone,ponencias
3533,simplificación,ponencias
3534,administrativa,ponencias
3535,reducir,ponencias
3536,carga,ponencias
3537,burogrática,ponencias
3538,consolidar,ponencias
3539,multeplacastos,ponencias
3540,pequeños,ponencias
3541,sola,ponencias
3542,justificación,ponencias
3543,periódica,ponencias
3544,uso,ponencias
3545,tarjetas,ponencias
3546,débitos,ponencias
3547,subestimemos,ponencias
3548,tarjetas,ponencias
3549,débitos,ponencias
3550,vinculadas,ponencias
3551,cuenta,ponencias
3552,restringida,ponencias
3553,anticipo,ponencias
3554,caja,ponencias
3555,sustituir,ponencias
3556,efectivo,ponencias
3557,mejora,ponencias
3558,trazabilidad,ponencias
3559,gastos,ponencias
3560,reducir,ponencias
3561,río,ponencias
3562,coassociado,ponencias
3563,manejo,ponencias
3564,físico,ponencias
3565,novedad,ponencias
3566,agilidad,ponencias
3567,gestión,ponencias
3568,tramitación,ponencias
3569,encuentra,ponencias
3570,estándarizada,ponencias
3571,reglada,ponencias
3572,través,ponencias
3573,programa,ponencias
3574,gestiona,ponencias
3575,espúblico,ponencias
3576,garantiza,ponencias
3577,proceso,ponencias
3578,ágil,ponencias
3579,transparente,ponencias
3580,seguimiento,ponencias
3581,completo,ponencias
3582,requiere,ponencias
3583,honestos,ponencias
3584,ello,ponencias
3585,dejar,ponencias
3586,mirar,ponencias
3587,adentro,ponencias
3588,cara,ponencias
3589,unidad,ponencias
3590,nuestras,ponencias
3591,debilidades,ponencias
3592,flacos,ponencias
3593,sistema,ponencias
3594,actual,ponencias
3595,interno,ponencias
3596,restan,ponencias
3597,eficiencia,ponencias
3598,exponen,ponencias
3599,riego,ponencias
3600,identificarlos,ponencias
3601,evitad,ponencias
3602,precisamente,ponencias
3603,nuestras,ponencias
3604,áreas,ponencias
3605,mejora,ponencias
3606,prioritaria,ponencias
3607,mitad,ponencias
3608,aplicación,ponencias
3609,anticipos,ponencias
3610,limitado,ponencias
3611,limitado,ponencias
3612,gastos,ponencias
3613,corrientes,ponencias
3614,funcionamiento,ponencias
3615,menor,ponencias
3616,cuantía,ponencias
3617,habituales,ponencias
3618,repetitivos,ponencias
3619,diferencia,ponencias
3620,figura,ponencias
3621,pago,ponencias
3622,justificas,ponencias
3623,conoceréis,ponencias
3624,aplicar,ponencias
3625,capítulo,ponencias
3626,gasto,ponencias
3627,inplica,ponencias
3628,supone,ponencias
3629,riego,ponencias
3630,uso,ponencias
3631,individual,ponencias
3632,fraude,ponencias
3633,tratarse,ponencias
3634,control,ponencias
3635,posterior,ponencias
3636,justificación,ponencias
3637,existe,ponencias
3638,mayor,ponencias
3639,riego,ponencias
3640,fondes,ponencias
3641,utilizen,ponencias
3642,fines,ponencias
3643,autorizados,ponencias
3644,control,ponencias
3645,extractor,ponencias
3646,implica,ponencias
3647,proceso,ponencias
3648,administrativo,ponencias
3649,constante,ponencias
3650,necesidad,ponencias
3651,gestión,ponencias
3652,continua,ponencias
3653,reposición,ponencias
3654,fondo,ponencias
3655,rendición,ponencias
3656,cuantas,ponencias
3657,periodicas,ponencias
3658,consume,ponencias
3659,recursos,ponencias
3660,administrativos,ponencias
3661,consume,ponencias
3662,básicamente,ponencias
3663,límite,ponencias
3664,cuantía,ponencias
3665,anterioridad,ponencias
3666,normativa,ponencias
3667,establece,ponencias
3668,límite,ponencias
3669,máximo,ponencias
3670,saldo,ponencias
3671,global,ponencias
3672,anticipo,ponencias
3673,límite,ponencias
3674,importe,ponencias
3675,individual,ponencias
3676,pago,ponencias
3677,insuficiente,ponencias
3678,gastos,ponencias
3679,imprevistos,ponencias
3680,analizada,ponencias
3681,nuestra,ponencias
3682,realidad,ponencias
3683,interna,ponencias
3684,mirar,ponencias
3685,afuera,ponencias
3686,analizar,ponencias
3687,factores,ponencias
3688,externos,ponencias
3689,circunstancias,ponencias
3690,entorno,ponencias
3691,controlar,ponencias
3692,debemos,ponencias
3693,aprovechar,ponencias
3694,anticiparnos,ponencias
3695,empezaremos,ponencias
3696,oportunidades,ponencias
3697,tendencias,ponencias
3698,identificamos,ponencias
3699,utilizar,ponencias
3700,favor,ponencias
3701,mejorar,ponencias
3702,gestión,ponencias
3703,anticipos,ponencias
3704,encuentran,ponencias
3705,digitalización,ponencias
3706,justificación,ponencias
3707,uso,ponencias
3708,herramienta,ponencias
3709,estrónica,ponencias
3710,rendición,ponencias
3711,cuantas,ponencias
3712,simplificar,ponencias
3713,enormemente,ponencias
3714,carga,ponencias
3715,administrativa,ponencias
3716,justificación,ponencias
3717,archivo,ponencias
3718,integración,ponencias
3719,saúde,ponencias
3720,contabilidad,ponencias
3721,utilizar,ponencias
3722,programas,ponencias
3723,conésten,ponencias
3724,gestión,ponencias
3725,expediente,ponencias
3726,administrativos,ponencias
3727,anticipos,ponencias
3728,caja,ponencias
3729,fija,ponencias
3730,sistema,ponencias
3731,contable,ponencias
3732,general,ponencias
3733,entidad,ponencias
3734,permitiría,ponencias
3735,automatizarlo,ponencias
3736,asiento,ponencias
3737,reducir,ponencias
3738,errores,ponencias
3739,manuales,ponencias
3740,aprovechar,ponencias
3741,formación,ponencias
3742,pública,ponencias
3743,externa,ponencias
3744,iniciativa,ponencias
3745,formación,ponencias
3746,personal,ponencias
3747,promovidas,ponencias
3748,administraciones,ponencias
3749,nivel,ponencias
3750,superior,ponencias
3751,ministerio,ponencias
3752,hacienda,ponencias
3753,egai,ponencias
3754,federación,ponencias
3755,española,ponencias
3756,municipio,ponencias
3757,provincia,ponencias
3758,lograr,ponencias
3759,personal,ponencias
3760,aplicase,ponencias
3761,procedimiento,ponencias
3762,actualizado,ponencias
3763,homogéneo,ponencias
3764,fortalecer,ponencias
3765,alianzas,ponencias
3766,comercio,ponencias
3767,local,ponencias
3768,vendrían,ponencias
3769,derivadas,ponencias
3770,inmediate,ponencias
3771,pago,ponencias
3772,permitir,ponencias
3773,entidad,ponencias
3774,posicionarse,ponencias
3775,cliente,ponencias
3776,preferente,ponencias
3777,fidelizando,ponencias
3778,probadores,ponencias
3779,locales,ponencias
3780,cambio,ponencias
3781,ofrecerán,ponencias
3782,expresio,ponencias
3783,descuento,ponencias
3784,flexibilidad,ponencias
3785,servicio,ponencias
3786,concluir,ponencias
3787,análisis,ponencias
3788,entorno,ponencias
3789,vientos,ponencias
3790,favor,ponencias
3791,oportunidad,ponencias
3792,debemos,ponencias
3793,cocientas,ponencias
3794,vientos,ponencias
3795,encuentros,ponencias
3796,amenaza,ponencias
3797,factores,ponencias
3798,externos,ponencias
3799,controlamos,ponencias
3800,vigilamos,ponencias
3801,impactar,ponencias
3802,negativamente,ponencias
3803,nuestra,ponencias
3804,gestión,ponencias
3805,dificultar,ponencias
3806,logro,ponencias
3807,objetivo,ponencias
3808,conocerla,ponencias
3809,antemano,ponencias
3810,primer,ponencias
3811,paso,ponencias
3812,neutralizarla,ponencias
3813,cambian,ponencias
3814,normativos,ponencias
3815,costantes,ponencias
3816,errore,ponencias
3817,justificación,ponencias
3818,pérdida,ponencias
3819,justificante,ponencias
3820,presentación,ponencias
3821,documentos,ponencias
3822,novalidos,ponencias
3823,generar,ponencias
3824,problemas,ponencias
3825,reposición,ponencias
3826,fondos,ponencias
3827,responsabilidades,ponencias
3828,contables,ponencias
3829,asegurar,ponencias
3830,tristemente,ponencias
3831,realidad,ponencias
3832,falta,ponencias
3833,fondos,ponencias
3834,reposición,ponencias
3835,retrasa,ponencias
3836,tramitación,ponencias
3837,cuenta,ponencias
3838,justificativa,ponencias
3839,dejar,ponencias
3840,caja,ponencias
3841,silbiquidez,ponencias
3842,paralizando,ponencias
3843,funcionalidad,ponencias
3844,atender,ponencias
3845,gastos,ponencias
3846,plutaciones,ponencias
3847,inflación,ponencias
3848,aumentos,ponencias
3849,costes,ponencias
3850,aumento,ponencias
3851,generalizado,ponencias
3852,precios,ponencias
3853,sabemos,ponencias
3854,importe,ponencias
3855,asignado,ponencias
3856,anticipo,ponencias
3857,caja,ponencias
3858,resulta,ponencias
3859,insuficiente,ponencias
3860,cubrir,ponencias
3861,necesidad,ponencias
3862,habituales,ponencias
3863,cubierto,ponencias
3864,análisis,ponencias
3865,dafo,ponencias
3866,llegado,ponencias
3867,destacar,ponencias
3868,realmente,ponencias
3869,crucial,ponencias
3870,resumen,ponencias
3871,importancia,ponencias
3872,estratégica,ponencias
3873,anticipo,ponencias
3874,caja,ponencias
3875,condensa,ponencias
3876,siguientes,ponencias
3877,conclusiones,ponencias
3878,anticipo,ponencias
3879,caja,ponencias
3880,fija,ponencias
3881,trámite,ponencias
3882,catalizador,ponencias
3883,eficiencia,ponencias
3884,operativa,ponencias
3885,permite,ponencias
3886,administración,ponencias
3887,responder,ponencias
3888,inmediate,ponencias
3889,necesidades,ponencias
3890,gastos,ponencias
3891,menores,ponencias
3892,recurrentes,ponencias
3893,mecanismo,ponencias
3894,otorga,ponencias
3895,gestión,ponencias
3896,pública,ponencias
3897,flexibilidad,ponencias
3898,funcionamiento,ponencias
3899,diario,ponencias
3900,garantiza,ponencias
3901,control,ponencias
3902,gasto,ponencias
3903,público,ponencias
3904,través,ponencias
3905,obligatoria,ponencias
3906,justificación,ponencias
3907,posterior,ponencias
3908,terminar,ponencias
3909,invito,ponencias
3910,doctemos,ponencias
3911,usemos,ponencias
3912,herramienta,ponencias
3913,confianza,ponencias
3914,gustaría,ponencias
3915,dejar,ponencias
3916,reflexión,ponencias
3917,pienzan,ponencias
3918,anticipo,ponencias
3919,caja,ponencias
3920,fija,ponencias
3921,herramienta,ponencias
3922,ágil,ponencias
3923,mano,ponencias
3924,gestionarlo,ponencias
3925,rigor,ponencias
3926,logras,ponencias
3927,pequeños,ponencias
3928,imprevisto,ponencias
3929,traduzcan,ponencias
3930,soluciones,ponencias
3931,inmediata,ponencias
3932,olvidáis,ponencias
3933,eficiencia,ponencias
3934,base,ponencias
3935,excelencia,ponencias
3936,pública,ponencias
3937,maría,ponencias
3938,estalente,ponencias
3939,pasado,ponencias
3940,seguimos,ponencias
3941,éxito,ponencias
3942,jornada,ponencias
3943,ponencia,ponencias
3944,especial,ponencias
3945,presento,ponencias
3946,juan,ponencias
3947,bonmati,ponencias
3948,responsable,ponencias
3949,sistemas,ponencias
3950,informáticos,ponencias
3951,tecnologías,ponencias
3952,compañía,ponencias
3953,carnauñoz,ponencias
3954,confejada,ponencias
3955,sistemas,ponencias
3956,informáticos,ponencias
3957,atención,ponencias
3958,ciudadano,ponencias
3959,ayuntamiento,ponencias
3960,alfafar,ponencias
3961,ponencia,ponencias
3962,especial,ponencias
3963,sabemos,ponencias
3964,dana,ponencias
3965,arrasó,ponencias
3966,provincia,ponencias
3967,valencia,ponencias
3968,sabemos,ponencias
3969,puso,ponencias
3970,prueba,ponencias
3971,respuesta,ponencias
3972,administraciones,ponencias
3973,ciudadanos,ponencias
3974,juan,ponencias
3975,carna,ponencias
3976,venen,ponencias
3977,contar,ponencias
3978,experiencia,ponencias
3979,real,ponencias
3980,valiente,ponencias
3981,medio,ponencias
3982,caos,ponencias
3983,crisis,ponencias
3984,uso,ponencias
3985,tecnologías,ponencias
3986,coordinación,ponencias
3987,instituciones,ponencias
3988,permitieron,ponencias
3989,ciudadanos,ponencias
3990,acceder,ponencias
3991,información,ponencias
3992,solicitar,ponencias
3993,ayudas,ponencias
3994,cuentan,ponencias
3995,aplauso,ponencias
3996,gestiones,ponencias
3997,público,ponencias
3998,invitación,ponencias
3999,venimos,ponencias
4000,compañera,ponencias
4001,valencia,ponencias
4002,municipio,ponencias
4003,habitantes,ponencias
4004,ubicado,ponencias
4005,comarca,ponencias
4006,orta-sut,ponencias
4007,área,ponencias
4008,metropolitana,ponencias
4009,ciudad,ponencias
4010,valencia,ponencias
4011,kilómetros,ponencias
4012,cuadrados,ponencias
4013,territorio,ponencias
4014,núcleo,ponencias
4015,urbano,ponencias
4016,edificado,ponencias
4017,parque,ponencias
4018,natural,ponencias
4019,albucera,ponencias
4020,primer,ponencias
4021,caos,ponencias
4022,tremendo,ponencias
4023,salí,ponencias
4024,casa,ponencias
4025,empezaré,ponencias
4026,octubre,ponencias
4027,tremendo,ponencias
4028,salir,ponencias
4029,casa,ponencias
4030,dirigí,ponencias
4031,directamente,ponencias
4032,ayuntamiento,ponencias
4033,estuvimos,ponencias
4034,alerta,ponencias
4035,hizo,ponencias
4036,cretar,ponencias
4037,cierre,ponencias
4038,colegios,ponencias
4039,parques,ponencias
4040,jardines,ponencias
4041,realmente,ponencias
4042,alsofar,ponencias
4043,vía,ponencias
4044,sólo,ponencias
4045,alerta,ponencias
4046,fuertes,ponencias
4047,rachas,ponencias
4048,viento,ponencias
4049,gota,ponencias
4050,agua,ponencias
4051,lluvia,ponencias
4052,estuvimos,ponencias
4053,salía,ponencias
4054,pasear,ponencias
4055,doy,ponencias
4056,paseo,ponencias
4057,hice,ponencias
4058,pausa,ponencias
4059,ayuntamiento,ponencias
4060,información,ponencias
4061,detencional,ponencias
4062,ciudadano,ponencias
4063,abierto,ponencias
4064,llegué,ponencias
4065,estuve,ponencias
4066,alrededor,ponencias
4067,llegó,ponencias
4068,cuarto,ponencias
4069,hablando,ponencias
4070,seguía,ponencias
4071,seguía,ponencias
4072,viento,ponencias
4073,decidimos,ponencias
4074,cerrar,ponencias
4075,ayuntamiento,ponencias
4076,dijimos,ponencias
4077,mira,ponencias
4078,vete,ponencias
4079,casa,ponencias
4080,mía,ponencias
4081,dejamos,ponencias
4082,caminata,ponencias
4083,cerramos,ponencias
4084,decisión,ponencias
4085,crucial,ponencias
4086,decisión,ponencias
4087,volvó,ponencias
4088,vida,ponencias
4089,siguiente,ponencias
4090,conocedores,ponencias
4091,conocedadores,ponencias
4092,caos,ponencias
4093,caos,ponencias
4094,llegamos,ponencias
4095,ayuntamiento,ponencias
4096,llegamos,ponencias
4097,ayuntamiento,ponencias
4098,casa,ponencias
4099,ayudando,ponencias
4100,conectando,ponencias
4101,través,ponencias
4102,móvil,ponencias
4103,batería,ponencias
4104,quedaba,ponencias
4105,resto,ponencias
4106,compañeros,ponencias
4107,llegamos,ponencias
4108,ayuntamiento,ponencias
4109,puertas,ponencias
4110,abiertas,ponencias
4111,conseguido,ponencias
4112,acceder,ponencias
4113,instalaciones,ponencias
4114,compañero,ponencias
4115,sejal,ponencias
4116,abierto,ponencias
4117,puertas,ponencias
4118,subido,ponencias
4119,planta,ponencias
4120,ayuntamiento,ponencias
4121,pasado,ponencias
4122,intentamos,ponencias
4123,organizarnos,ponencias
4124,posible,ponencias
4125,hicimos,ponencias
4126,turnos,ponencias
4127,atención,ponencias
4128,consejades,ponencias
4129,sólo,ponencias
4130,corporación,ponencias
4131,hicimos,ponencias
4132,atención,ponencias
4133,ciudadanía,ponencias
4134,turnos,ponencias
4135,vimos,ponencias
4136,fundamental,ponencias
4137,atención,ponencias
4138,información,ponencias
4139,ciudadano,ponencias
4140,imprescindible,ponencias
4141,problema,ponencias
4142,organizarnos,ponencias
4143,referencia,ponencias
4144,municipio,ponencias
4145,conexiones,ponencias
4146,teléfonos,ponencias
4147,absolutamente,ponencias
4148,gas,ponencias
4149,agua,ponencias
4150,decidimos,ponencias
4151,imprescindible,ponencias
4152,hicimos,ponencias
4153,montamos,ponencias
4154,referencia,ponencias
4155,distintos,ponencias
4156,barrios,ponencias
4157,problema,ponencias
4158,fafar,ponencias
4159,zona,ponencias
4160,zonas,ponencias
4161,calado,ponencias
4162,inundación,ponencias
4163,aguas,ponencias
4164,metros,ponencias
4165,barrios,ponencias
4166,completos,ponencias
4167,inundados,ponencias
4168,quiere,ponencias
4169,plantas,ponencias
4170,bajas,ponencias
4171,domicilios,ponencias
4172,sotanos,ponencias
4173,llenos,ponencias
4174,agua,ponencias
4175,barro,ponencias
4176,fuimos,ponencias
4177,pudo,ponencias
4178,acceder,ponencias
4179,municipio,ponencias
4180,cuán,ponencias
4181,pudo,ponencias
4182,entrar,ponencias
4183,municipio,ponencias
4184,saltándonos,ponencias
4185,controles,ponencias
4186,salir,ponencias
4187,entrar,ponencias
4188,puesto,ponencias
4189,controles,ponencias
4190,policiales,ponencias
4191,controles,ponencias
4192,guardia,ponencias
4193,civil,ponencias
4194,dejaban,ponencias
4195,acceder,ponencias
4196,básicamente,ponencias
4197,entiendo,ponencias
4198,coordinar,ponencias
4199,emergencia,ponencias
4200,dificultaba,ponencias
4201,pudieran,ponencias
4202,entrar,ponencias
4203,especial,ponencias
4204,agradecimiento,ponencias
4205,proveedores,ponencias
4206,ayuntamiento,ponencias
4207,hubo,ponencias
4208,muchísima,ponencias
4209,colaboración,ponencias
4210,quedabamos,ponencias
4211,pudieran,ponencias
4212,entrar,ponencias
4213,dejarnos,ponencias
4214,material,ponencias
4215,levantar,ponencias
4216,sistemas,ponencias
4217,comunicarnos,ponencias
4218,bastante,ponencias
4219,especial,ponencias
4220,contando,ponencias
4221,concreto,ponencias
4222,encarnaba,ponencias
4223,conozco,ponencias
4224,ayuntamiento,ponencias
4225,recido,ponencias
4226,valencia,ponencias
4227,verdadito,ponencias
4228,fafar,ponencias
4229,recuerdo,ponencias
4230,tuve,ponencias
4231,contacto,ponencias
4232,telefónico,ponencias
4233,precisamente,ponencias
4234,hablando,ponencias
4235,teléfono,ponencias
4236,tenido,ponencias
4237,contacto,ponencias
4238,compañero,ponencias
4239,justo,ponencias
4240,atención,ponencias
4241,oficina,ponencias
4242,barrio,ponencias
4243,alfafar,ponencias
4244,estado,ponencias
4245,llamando,ponencias
4246,empezando,ponencias
4247,entrar,ponencias
4248,agua,ponencias
4249,preocupado,ponencias
4250,servidores,ponencias
4251,rack,ponencias
4252,preguntaba,ponencias
4253,debería,ponencias
4254,apagarlo,ponencias
4255,entrando,ponencias
4256,agua,ponencias
4257,tuvo,ponencias
4258,dejar,ponencias
4259,colgar,ponencias
4260,rápidamente,ponencias
4261,cristalera,ponencias
4262,oficina,ponencias
4263,calle,ponencias
4264,venido,ponencias
4265,teniendo,ponencias
4266,subir,ponencias
4267,mesa,ponencias
4268,sabía,ponencias
4269,iba,ponencias
4270,cortó,ponencias
4271,partir,ponencias
4272,tuimos,ponencias
4273,comunicación,ponencias
4274,hablé,ponencias
4275,preguntándole,ponencias
4276,compañero,ponencias
4277,sabía,ponencias
4278,policía,ponencias
4279,dejo,ponencias
4280,entrando,ponencias
4281,agua,ponencias
4282,casa,ponencias
4283,partir,ponencias
4284,supe,ponencias
4285,recuerdo,ponencias
4286,colgar,ponencias
4287,casa,ponencias
4288,narices,ponencias
4289,ocurriendo,ponencias
4290,monitorizando,ponencias
4291,sistemas,ponencias
4292,técnica,ponencias
4293,monitorización,ponencias
4294,monitorizar,ponencias
4295,absolutamente,ponencias
4296,levantado,ponencias
4297,siguiente,ponencias
4298,intenté,ponencias
4299,llegar,ponencias
4300,pueblo,ponencias
4301,absolutamente,ponencias
4302,imposible,ponencias
4303,visto,ponencias
4304,visto,ponencias
4305,imágenes,ponencias
4306,carreteras,ponencias
4307,fin,ponencias
4308,posibilidad,ponencias
4309,quedándome,ponencias
4310,casolina,ponencias
4311,tuve,ponencias
4312,volver,ponencias
4313,valencia,ponencias
4314,generarme,ponencias
4315,siguiente,ponencias
4316,carna,ponencias
4317,tomo,ponencias
4318,decisión,ponencias
4319,probar,ponencias
4320,media,ponencias
4321,podíamos,ponencias
4322,saltarnos,ponencias
4323,controles,ponencias
4324,efectivamente,ponencias
4325,llegamos,ponencias
4326,efectivamente,ponencias
4327,aís,ponencias
4328,absolutamente,ponencias
4329,batería,ponencias
4330,raks,ponencias
4331,plantas,ponencias
4332,bajas,ponencias
4333,supuesto,ponencias
4334,completamente,ponencias
4335,destrozados,ponencias
